__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352694538615,1352694538615,1352694538796,1352694538789,1352694538788,1352694538787,1352694538759,1352694538614,1352694538614,1352694538615,1352694538797,1352694538796,1352694538614,0,0,1352694538615,1352694538759,1352694538759,144,182,1352694538760,1352694538760
true,1352694538912,1352694538912,1352694539099,1352694539092,1352694539091,1352694539090,1352694539063,1352694538911,1352694538911,1352694538912,1352694539100,1352694539099,1352694538911,0,0,1352694538926,1352694539063,1352694539063,137,174,1352694539063,1352694539063
true,1352694539178,1352694539178,1352694539368,1352694539360,1352694539360,1352694539358,1352694539321,1352694539177,1352694539177,1352694539178,1352694539368,1352694539368,1352694539177,0,0,1352694539180,1352694539321,1352694539321,141,188,1352694539321,1352694539321
true,1352694539465,1352694539465,1352694539709,1352694539708,1352694539708,1352694539695,1352694539654,1352694539464,1352694539464,1352694539465,1352694539709,1352694539709,1352694539464,0,0,1352694539465,1352694539654,1352694539654,189,244,1352694539655,1352694539654
true,1352694539813,1352694539813,1352694540012,1352694540004,1352694540004,1352694540002,1352694539971,1352694539812,1352694539812,1352694539813,1352694540013,1352694540012,1352694539812,0,0,1352694539814,1352694539954,1352694539954,140,199,1352694539972,1352694539971
true,1352694540087,1352694540087,1352694540350,1352694540350,1352694540349,1352694540340,1352694540254,1352694540086,1352694540086,1352694540087,1352694540351,1352694540350,1352694540086,0,0,1352694540088,1352694540232,1352694540232,144,263,1352694540254,1352694540254
true,1352694540425,1352694540425,1352694540625,1352694540618,1352694540618,1352694540616,1352694540585,1352694540424,1352694540424,1352694540425,1352694540626,1352694540626,1352694540424,0,0,1352694540426,1352694540585,1352694540585,159,200,1352694540586,1352694540585
true,1352694540739,1352694540739,1352694541001,1352694541001,1352694541000,1352694540991,1352694540931,1352694540738,1352694540738,1352694540739,1352694541002,1352694541001,1352694540738,0,0,1352694540740,1352694540889,1352694540889,149,262,1352694540932,1352694540931
true,1352694541069,1352694541069,1352694541245,1352694541237,1352694541237,1352694541235,1352694541211,1352694541068,1352694541068,1352694541069,1352694541245,1352694541245,1352694541068,0,0,1352694541069,1352694541211,1352694541211,142,176,1352694541212,1352694541211
true,1352694541318,1352694541318,1352694541492,1352694541485,1352694541484,1352694541482,1352694541456,1352694541317,1352694541317,1352694541318,1352694541492,1352694541492,1352694541317,0,0,1352694541319,1352694541456,1352694541456,137,173,1352694541456,1352694541456
true,1352694541563,1352694541563,1352694541757,1352694541750,1352694541749,1352694541748,1352694541716,1352694541562,1352694541562,1352694541563,1352694541757,1352694541757,1352694541562,0,0,1352694541564,1352694541715,1352694541715,151,193,1352694541716,1352694541716
true,1352694541834,1352694541834,1352694542025,1352694542018,1352694542017,1352694542015,1352694541984,1352694541833,1352694541833,1352694541834,1352694542026,1352694542025,1352694541833,0,0,1352694541835,1352694541984,1352694541984,149,191,1352694541985,1352694541985
true,1352694542108,1352694542108,1352694542300,1352694542293,1352694542292,1352694542290,1352694542252,1352694542107,1352694542107,1352694542108,1352694542301,1352694542301,1352694542107,0,0,1352694542109,1352694542252,1352694542252,143,192,1352694542253,1352694542252
true,1352694542377,1352694542377,1352694542560,1352694542553,1352694542552,1352694542550,1352694542520,1352694542376,1352694542376,1352694542377,1352694542560,1352694542560,1352694542376,0,0,1352694542378,1352694542520,1352694542520,142,182,1352694542521,1352694542520
true,1352694542634,1352694542634,1352694542817,1352694542809,1352694542809,1352694542807,1352694542779,1352694542633,1352694542633,1352694542634,1352694542818,1352694542817,1352694542633,0,0,1352694542635,1352694542779,1352694542779,144,183,1352694542780,1352694542779
