__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352694520606,1352694520606,1352694520845,1352694520842,1352694520836,1352694520742,1352694520611,1352694520605,1352694520605,1352694520606,1352694520845,1352694520845,1352694520605,0,0,1352694520607,1352694520640,1352694520611,76,238,1352694520612,1352694520611
true,1352694520916,1352694520916,1352694521168,1352694521168,1352694521162,1352694521147,1352694520931,1352694520915,1352694520915,1352694520916,1352694521169,1352694521168,1352694520915,0,0,1352694520918,1352694520951,1352694520921,86,251,1352694520931,1352694520931
true,1352694521244,1352694521244,1352694521473,1352694521472,1352694521466,1352694521464,1352694521258,1352694521243,1352694521243,1352694521244,1352694521473,1352694521473,1352694521243,0,0,1352694521246,1352694521284,1352694521252,156,227,1352694521259,1352694521258
true,1352694521647,1352694521647,1352694521863,1352694521862,1352694521856,1352694521847,1352694521661,1352694521646,1352694521646,1352694521647,1352694521863,1352694521863,1352694521646,0,0,1352694521649,1352694521683,1352694521653,82,214,1352694521662,1352694521662
true,1352694521933,1352694521933,1352694522082,1352694522082,1352694522076,1352694522064,1352694521938,1352694521932,1352694521932,1352694521933,1352694522082,1352694522082,1352694521932,0,0,1352694521935,1352694521967,1352694521938,79,147,1352694521939,1352694521938
true,1352694522148,1352694522148,1352694522295,1352694522294,1352694522289,1352694522276,1352694522164,1352694522147,1352694522147,1352694522148,1352694522295,1352694522295,1352694522147,0,0,1352694522148,1352694522180,1352694522152,82,147,1352694522165,1352694522164
true,1352694522363,1352694522363,1352694522527,1352694522526,1352694522520,1352694522514,1352694522367,1352694522362,1352694522362,1352694522363,1352694522527,1352694522527,1352694522362,0,0,1352694522363,1352694522410,1352694522367,82,164,1352694522368,1352694522367
true,1352694522598,1352694522598,1352694522774,1352694522773,1352694522767,1352694522754,1352694522616,1352694522597,1352694522597,1352694522598,1352694522774,1352694522774,1352694522597,0,0,1352694522600,1352694522638,1352694522605,97,174,1352694522617,1352694522616
true,1352694522849,1352694522849,1352694523006,1352694523005,1352694523000,1352694522995,1352694522866,1352694522848,1352694522848,1352694522849,1352694523006,1352694523006,1352694522848,0,0,1352694522850,1352694522888,1352694522854,86,156,1352694522867,1352694522866
true,1352694523077,1352694523077,1352694523226,1352694523225,1352694523219,1352694523207,1352694523091,1352694523076,1352694523076,1352694523077,1352694523226,1352694523226,1352694523076,0,0,1352694523078,1352694523111,1352694523081,83,148,1352694523092,1352694523091
true,1352694523300,1352694523300,1352694523456,1352694523455,1352694523450,1352694523448,1352694523305,1352694523299,1352694523299,1352694523300,1352694523456,1352694523456,1352694523299,0,0,1352694523302,1352694523337,1352694523305,78,154,1352694523306,1352694523305
true,1352694523527,1352694523527,1352694523698,1352694523698,1352694523692,1352694523688,1352694523545,1352694523526,1352694523526,1352694523527,1352694523699,1352694523698,1352694523526,0,0,1352694523528,1352694523573,1352694523534,90,171,1352694523545,1352694523545
true,1352694523771,1352694523771,1352694523951,1352694523950,1352694523945,1352694523930,1352694523788,1352694523770,1352694523770,1352694523771,1352694523951,1352694523951,1352694523770,0,0,1352694523772,1352694523807,1352694523776,99,179,1352694523789,1352694523788
