__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352688139054,1352688139054,1352688145272,1352688145272,1352688145266,1352688145264,1352688139061,1352688139053,1352688139053,1352688139054,1352688145273,1352688145272,1352688139053,0,0,1352688139055,1352688145263,1352688139061,874,6218,1352688139062,1352688139061
true,1352688145334,1352688145334,1352688149531,1352688149531,1352688149525,1352688149523,1352688145348,1352688145333,1352688145333,1352688145334,1352688149532,1352688149531,1352688145333,0,0,1352688145335,1352688149522,1352688145339,742,4197,1352688145348,1352688145348
true,1352688149598,1352688149598,1352688154147,1352688154147,1352688154141,1352688154139,1352688149602,1352688149597,1352688149597,1352688149598,1352688154148,1352688154147,1352688149597,0,0,1352688149598,1352688154139,1352688149602,559,4550,1352688149603,1352688149602
true,1352688154211,1352688154211,1352688159296,1352688159296,1352688159289,1352688159288,1352688154217,1352688154210,1352688154210,1352688154211,1352688159297,1352688159296,1352688154210,0,0,1352688154211,1352688159286,1352688154217,721,5086,1352688154218,1352688154217
true,1352688159362,1352688159362,1352688163639,1352688163639,1352688163633,1352688163631,1352688159366,1352688159361,1352688159361,1352688159362,1352688163640,1352688163639,1352688159361,0,0,1352688159362,1352688163630,1352688159366,908,4278,1352688159367,1352688159366
true,1352688163708,1352688163708,1352688169884,1352688169883,1352688169877,1352688169875,1352688163713,1352688163707,1352688163707,1352688163708,1352688169884,1352688169884,1352688163707,0,0,1352688163709,1352688169875,1352688163712,720,6175,1352688163713,1352688163713
true,1352688169947,1352688169947,1352688174900,1352688174899,1352688174893,1352688174892,1352688169963,1352688169946,1352688169946,1352688169947,1352688174900,1352688174900,1352688169946,0,0,1352688169947,1352688174892,1352688169951,729,4953,1352688169964,1352688169963
true,1352688174967,1352688174967,1352688179134,1352688179133,1352688179127,1352688179126,1352688174973,1352688174966,1352688174966,1352688174967,1352688179134,1352688179134,1352688174966,0,0,1352688174969,1352688179125,1352688174973,899,4165,1352688174974,1352688174973
true,1352688179195,1352688179195,1352688184821,1352688184820,1352688184814,1352688184813,1352688179210,1352688179194,1352688179194,1352688179195,1352688184821,1352688184821,1352688179194,0,0,1352688179195,1352688184811,1352688179198,1449,5626,1352688179211,1352688179210
true,1352688184885,1352688184885,1352688191001,1352688191001,1352688190995,1352688190993,1352688184899,1352688184884,1352688184884,1352688184885,1352688191002,1352688191001,1352688184884,0,0,1352688184887,1352688190992,1352688184891,761,6115,1352688184900,1352688184899
