__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352691492671,1352691492671,1352691493268,1352691493268,1352691493268,1352691493263,1352691493206,1352691492670,1352691492670,1352691492671,1352691493269,1352691493268,1352691492670,0,0,1352691492672,1352691493206,1352691493206,534,597,1352691493207,1352691493206
true,1352691493338,1352691493338,1352691493532,1352691493528,1352691493528,1352691493527,1352691493507,1352691493338,1352691493338,1352691493338,1352691493532,1352691493532,1352691493338,0,0,1352691493339,1352691493506,1352691493506,167,193,1352691493507,1352691493507
true,1352691493581,1352691493581,1352691493791,1352691493785,1352691493785,1352691493780,1352691493765,1352691493580,1352691493580,1352691493581,1352691493792,1352691493791,1352691493580,0,0,1352691493581,1352691493763,1352691493763,182,211,1352691493765,1352691493765
true,1352691493849,1352691493849,1352691494064,1352691494059,1352691494059,1352691494058,1352691494039,1352691493848,1352691493848,1352691493849,1352691494065,1352691494064,1352691493848,0,0,1352691493849,1352691494039,1352691494039,190,216,1352691494040,1352691494040
true,1352691494131,1352691494131,1352691494927,1352691494920,1352691494920,1352691494918,1352691494886,1352691494130,1352691494130,1352691494131,1352691494927,1352691494927,1352691494130,0,0,1352691494131,1352691494886,1352691494886,755,796,1352691494887,1352691494886
true,1352691494994,1352691494994,1352691495954,1352691495953,1352691495953,1352691495944,1352691495898,1352691494993,1352691494993,1352691494994,1352691495954,1352691495954,1352691494993,0,0,1352691494994,1352691495898,1352691495898,904,960,1352691495898,1352691495898
true,1352691496019,1352691496019,1352691496797,1352691496790,1352691496789,1352691496788,1352691496756,1352691496018,1352691496018,1352691496019,1352691496798,1352691496797,1352691496018,0,0,1352691496019,1352691496756,1352691496756,737,779,1352691496756,1352691496756
true,1352691496874,1352691496874,1352691497652,1352691497645,1352691497645,1352691497643,1352691497620,1352691496873,1352691496873,1352691496874,1352691497653,1352691497652,1352691496873,0,0,1352691496875,1352691497620,1352691497620,745,778,1352691497620,1352691497620
true,1352691497722,1352691497722,1352691498486,1352691498479,1352691498479,1352691498477,1352691498455,1352691497721,1352691497721,1352691497722,1352691498487,1352691498486,1352691497721,0,0,1352691497722,1352691498455,1352691498455,733,765,1352691498455,1352691498455
true,1352691498554,1352691498554,1352691499591,1352691499590,1352691499590,1352691499581,1352691499514,1352691498553,1352691498553,1352691498554,1352691499591,1352691499591,1352691498553,0,0,1352691498555,1352691499513,1352691499513,958,1036,1352691499514,1352691499514
true,1352691499658,1352691499658,1352691500503,1352691500496,1352691500495,1352691500487,1352691500468,1352691499657,1352691499657,1352691499658,1352691500503,1352691500503,1352691499657,0,0,1352691499660,1352691500468,1352691500468,808,843,1352691500468,1352691500468
true,1352691500574,1352691500574,1352691500932,1352691500928,1352691500928,1352691500922,1352691500903,1352691500573,1352691500573,1352691500574,1352691500932,1352691500932,1352691500573,0,0,1352691500575,1352691500903,1352691500903,328,357,1352691500904,1352691500903
true,1352691500982,1352691500982,1352691501253,1352691501246,1352691501246,1352691501244,1352691501218,1352691500982,1352691500982,1352691500982,1352691501254,1352691501253,1352691500982,0,0,1352691500983,1352691501218,1352691501218,235,271,1352691501219,1352691501218
true,1352691501329,1352691501329,1352691502287,1352691502280,1352691502279,1352691502278,1352691502255,1352691501328,1352691501328,1352691501329,1352691502287,1352691502287,1352691501328,0,0,1352691501329,1352691502254,1352691502254,925,958,1352691502255,1352691502255
true,1352691502352,1352691502352,1352691503366,1352691503359,1352691503358,1352691503357,1352691503339,1352691502351,1352691502351,1352691502352,1352691503366,1352691503366,1352691502351,0,0,1352691502353,1352691503339,1352691503339,986,1013,1352691503340,1352691503339
true,1352691503434,1352691503434,1352691504376,1352691504369,1352691504368,1352691504367,1352691504340,1352691503433,1352691503433,1352691503434,1352691504376,1352691504376,1352691503433,0,0,1352691503448,1352691504338,1352691504338,890,928,1352691504341,1352691504341
true,1352691504442,1352691504442,1352691505059,1352691505054,1352691505054,1352691505053,1352691505028,1352691504441,1352691504441,1352691504442,1352691505059,1352691505059,1352691504441,0,0,1352691504442,1352691505028,1352691505028,586,617,1352691505029,1352691505028
true,1352691505108,1352691505108,1352691505270,1352691505266,1352691505266,1352691505265,1352691505254,1352691505108,1352691505108,1352691505108,1352691505270,1352691505270,1352691505108,0,0,1352691505109,1352691505253,1352691505253,144,161,1352691505254,1352691505254
