__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352683154564,1352683154564,1352683159466,1352683159466,1352683159462,1352683159461,1352683154574,1352683154563,1352683154563,1352683154564,1352683159467,1352683159466,1352683154563,0,0,1352683154571,1352683159460,1352683154574,619,4896,1352683154575,1352683154575
true,1352683159508,1352683159508,1352683165450,1352683165450,1352683165446,1352683165445,1352683159519,1352683159508,1352683159508,1352683159508,1352683165450,1352683165450,1352683159508,0,0,1352683159516,1352683165444,1352683159518,726,5934,1352683159519,1352683159519
true,1352683165490,1352683165490,1352683169833,1352683169833,1352683169829,1352683169828,1352683165503,1352683165490,1352683165490,1352683165490,1352683169834,1352683169833,1352683165490,0,0,1352683165491,1352683169827,1352683165494,697,4343,1352683165503,1352683165503
true,1352683169895,1352683169895,1352683174925,1352683174925,1352683174921,1352683174920,1352683169899,1352683169895,1352683169895,1352683169895,1352683174926,1352683174925,1352683169895,0,0,1352683169896,1352683174919,1352683169899,594,5030,1352683169899,1352683169899
true,1352683174967,1352683174967,1352683180621,1352683180620,1352683180616,1352683180615,1352683174978,1352683174967,1352683174967,1352683174967,1352683180621,1352683180621,1352683174967,0,0,1352683174975,1352683180614,1352683174978,768,5646,1352683174979,1352683174979
true,1352683180658,1352683180658,1352683184954,1352683184954,1352683184949,1352683184948,1352683180669,1352683180658,1352683180658,1352683180658,1352683184954,1352683184954,1352683180658,0,0,1352683180666,1352683184946,1352683180669,662,4288,1352683180669,1352683180669
true,1352683184997,1352683184997,1352683189932,1352683189932,1352683189927,1352683189926,1352683185000,1352683184997,1352683184997,1352683184997,1352683189932,1352683189932,1352683184997,0,0,1352683184998,1352683189926,1352683185000,577,4934,1352683185001,1352683185000
true,1352683190052,1352683190052,1352683195300,1352683195300,1352683195296,1352683195295,1352683190063,1352683190052,1352683190052,1352683190052,1352683195300,1352683195300,1352683190052,0,0,1352683190053,1352683195294,1352683190055,854,5247,1352683190063,1352683190063
true,1352683195341,1352683195341,1352683202220,1352683202219,1352683202215,1352683202213,1352683195345,1352683195341,1352683195341,1352683195341,1352683202220,1352683202220,1352683195341,0,0,1352683195342,1352683202212,1352683195345,754,6878,1352683195345,1352683195345
true,1352683202274,1352683202274,1352683208517,1352683208517,1352683208513,1352683208512,1352683202278,1352683202274,1352683202274,1352683202274,1352683208517,1352683208517,1352683202274,0,0,1352683202275,1352683208511,1352683202278,1058,6242,1352683202278,1352683202278
true,1352683208566,1352683208566,1352683212974,1352683212974,1352683212969,1352683212967,1352683208570,1352683208565,1352683208565,1352683208566,1352683212974,1352683212974,1352683208565,0,0,1352683208566,1352683212966,1352683208569,775,4408,1352683208570,1352683208570
true,1352683213013,1352683213013,1352683218648,1352683218648,1352683218644,1352683218642,1352683213025,1352683213013,1352683213013,1352683213013,1352683218648,1352683218648,1352683213013,0,0,1352683213014,1352683218642,1352683213018,1637,5634,1352683213026,1352683213025
true,1352683218795,1352683218795,1352683223969,1352683223968,1352683223964,1352683223963,1352683218808,1352683218794,1352683218794,1352683218795,1352683223969,1352683223969,1352683218794,0,0,1352683218797,1352683223962,1352683218801,970,5172,1352683218808,1352683218808
